//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 39740000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
39740000;1;01/01/2007;;1;1;9,050199;2,645507;4,779932;4;31;0;0;1;;0;4,580188;4,969907;6,122773;8,784701;8,393792;7,273936;6,918288;6,345156;6,013053;5,796562;5,479193;5,37537;5,170671;5,069798;4,871001;4,580188;4,391237;4,206225;4,115198;3,936101;3,848032;3,674854;3,589745;3,422489;3,259183;3,259183;3,09983;3,09983;2,944432;2,868216;2,718754;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39740000;1;01/02/2007;;1;1;35,17679;2,362426;7,515936;21;3;0;0;0;;0;2,645507;2,573251;2,43171;2,362426;2,645507;3,09983;3,259183;3,09983;3,021637;2,944432;2,79299;2,944432;4,48522;8,265447;11,31491;9,319608;7,886284;7,035857;8,523117;12,22862;31,35773;25,47565;18,82947;16,95625;14,83669;13,82944;13,01685;12,07389;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
39740000;1;01/03/2007;;1;1;27,75597;6,801699;12,31837;1;25;0;0;1;;0;23,93701;23,50612;21,82128;20;18,63778;16,95625;14,83669;13,33896;12,69863;15,52765;15,35345;13,01685;11,92015;11,46476;11,01815;10,29333;9,870158;9,184414;8,784701;8,265447;8,011693;7,638406;7,394446;7,154406;6,801699;7,035857;8,138081;9,455779;8,784701;10,87124;10,1513;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39740000;1;01/04/2007;;1;1;104,9498;5,68979;12,54099;30;15;0;0;0;;0;9,592928;9,050199;8,393792;8,138081;8,011693;7,761855;7,515936;7,273936;7,035857;6,801699;6,686092;6,345156;6,233473;5,904316;5,796562;5,904316;7,273936;10,29333;13,50148;21,00212;21,00212;18,25731;16,05608;14,16129;13,33896;12,07389;11,46476;17,50802;55,53661;99,62111;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39740000;1;01/05/2007;;1;1;66,17336;9,870158;17,00666;1;19;0;0;1;;0;61,94654;36,49806;19,41037;14,66638;17,50802;17,32312;15,52765;14,32868;13,99488;13,82944;13,50148;13,01685;12,22862;12,07389;11,61558;11,16605;11,01815;10,43634;10,01024;13,33896;18,63778;22,44583;19,80248;17,88072;16,59327;16,05608;15,52765;14,66638;14,49704;13,99488;13,66497;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39740000;1;01/06/2007;;1;1;273,9125;10,1513;37,62273;27;30;0;0;0;;0;13,50148;70,90816;70,16919;47,93538;27,29217;21,40977;18,06853;14,32868;13,66497;15,87897;15,70282;15,18022;14,32868;14,16129;13,66497;11,92015;13,01685;20,79976;18,82947;17,69388;16,05608;15,18022;14,32868;17,50802;25,47565;106,3035;273,9125;147,6875;33,62311;10,1513;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39740000;1;01/07/2007;;1;1;128,6308;18,06853;39,04765;11;21;0;0;1;;0;49,78379;44,93164;39,76745;32,35491;28,69517;37,30239;70,16919;88,54723;57,85785;73,14806;115,5471;66,17336;44,34244;39,4897;34,91543;31,11085;25,92397;23,50612;21,40977;19,60594;18,25731;18,44705;25,25294;35,17679;29,17058;23,29212;21,40977;19,60594;18,63778;21,20546;35,43912;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39740000;1;01/08/2007;;1;1;213,9387;22,02849;55,57689;1;30;0;0;1;;0;163,5339;147,1554;80,86332;65,10371;56,85727;65,4593;80,86332;70,5382;55,86533;50,09522;43,46585;38,11541;33,36753;40,32584;51,66681;60,56829;55,20884;50,09522;47,02416;48,54767;61,60054;57,52337;50,40762;47,02416;39,21291;33,36753;28,69517;24,15391;22,86704;22,44583;30,86493;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39740000;1;01/09/2007;;1;1;86,08344;16,05608;37,7859;5;30;0;0;0;;0;39,76745;34,91543;32,60662;49,78379;86,08344;78,50854;69,80114;61,2555;53,58442;49,16381;44,34244;41,45418;44,63656;52,62128;47,93538;39,76745;34,13714;30,376;27,06172;24,15391;22,65595;22,02849;21,00212;20,39794;19,60594;18,25731;17,88072;17,32312;16,41323;16,05608;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39740000;1;01/10/2007;;1;1;18,44705;9,319608;13,70985;11;31;0;0;1;;0;15,35345;15,18022;15,00797;14,66638;14,49704;14,16129;14,16129;14,66638;16,23417;17,50802;18,25731;17,88072;16,41323;15,87897;15,18022;14,66638;14,16129;13,66497;13,50148;13,17742;12,69863;12,38431;12,22862;11,61558;11,46476;11,16605;10,43634;10,01024;9,870158;9,592928;9,319608;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
