//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 39700000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
39700000;1;01/08/1992;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;5,121;7,0909;5,5371;5,5371;7,325;7,325;7,325;5,121;5,121;5,121;5,121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
39700000;1;01/09/1992;;1;1;37,926;1,9844;11,9433;16;7;1;1;1;;0;5,121;5,121;5,121;5,121;2,5812;2,5812;1,9844;1,9844;1,9844;23,1977;23,1977;27,7931;27,7931;34,4126;34,4126;37,926;37,926;37,926;5,121;5,121;4,3276;4,3276;2,9022;2,9022;2,9022;2,9022;2,9022;2,9022;2,9022;2,9022;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
39700000;1;01/10/1992;;1;1;3,2376;2,2752;2,7681;14;2;1;1;1;;0;2,9022;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,9022;2,9022;2,9022;3,2376;3,2376;3,2376;3,2376;2,2752;2,2752;2,5812;2,5812;2,5812;2,5812;3,2376;3,2376;3,2376;3,2376;3,2376;3,2376;3,2376;3,2376;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39700000;1;01/11/1992;;1;1;3,2376;2,2752;2,4866;1;11;1;1;1;;0;3,2376;3,2376;3,2376;3,2376;3,2376;2,5812;2,5812;2,5812;2,5812;2,5812;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;2,2752;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
39700000;1;01/12/1992;;1;1;3,5872;1,4506;2,6738;1;30;1;1;1;;0;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;3,5872;2,5812;1,9844;1,9844;1,9844;1,9844;1,9844;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,4506;1,4506;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39700000;1;01/01/1993;;1;1;1,9844;1,4506;1,7454;13;1;1;1;1;;0;1,4506;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,9844;1,9844;1,9844;1,9844;1,9844;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39700000;1;01/02/1993;;1;1;1,7094;1,4506;1,6447;1;5;1;1;1;;0;1,7094;1,7094;1,7094;1,7094;1,4506;1,4506;1,4506;1,4506;1,4506;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,4506;1,4506;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
39700000;1;01/03/1993;;1;1;1,4506;1,2087;1,357;1;12;1;1;1;;0;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,2087;1,2087;1,2087;1,2087;1,2087;1,2087;1,2087;1,2087;1,2087;1,2087;1,2087;1,2087;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39700000;1;01/04/1993;;1;1;1,7094;1,4506;1,5196;18;1;1;1;1;;0;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,4506;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,7094;1,4506;1,4506;1,4506;1,4506;1,4506;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
39700000;1;01/05/1993;;1;1;5,9657;1,4506;2,6489;2;19;1;1;1;;0;3,2376;5,9657;5,9657;3,2376;3,2376;2,5812;2,5812;2,5812;2,5812;2,5812;2,5812;2,5812;2,5812;2,5812;1,7094;1,7094;1,7094;1,7094;1,4506;1,4506;1,4506;1,9844;1,9844;1,9844;1,9844;2,5812;2,5812;3,2376;3,2376;3,2376;3,2376;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
