//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 39980000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
39980000;1;01/01/2007;;1;1;3922,144;1,435494;2,224067;5;27;0;0;1;;0;2,711551;2,841096;2,58497;2,841096;2,906978;2,9736;3,040961;2,711551;2,64789;2,711551;2,58497;2,841096;3,109061;2,841096;2,58497;2,165304;2,05209;1,782097;1,887857;1,887857;1,679326;1,679326;1,579546;1,482761;1,530779;1,579546;1,482761;1,482761;1,482761;1,679326;1,579546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39980000;1;01/02/2007;;1;1;33,68604;0,4116132;3,838638;23;8;0;0;1;;0;0,7388561;0,7052221;0,6723638;0,6723638;0,5486959;0,5486959;0,4915266;0,4374717;0,5486959;0,5486959;0,4915266;0,6089761;0,5486959;0,9569308;0,7388561;0,9569308;1,117786;1,725795;1,573934;1,939039;2,281935;14,00311;17,55836;14,89222;11,89892;10,59035;9,597842;10,08806;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
39980000;1;01/03/2007;;1;1;;;;;;0;0;0;;0;12,77112;10,67454;14,31912;46,5448;15,34932;12,09617;10,30193;7,449615;6,435475;7,137745;6,732087;8,202692;9,576188;10,80018;9,695343;;;10,92654;8,991248;7,555022;6,533618;6,050182;6,050182;6,241372;6,632489;6,732087;6,241372;6,050182;6,435475;6,050182;6,241372;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39980000;1;01/04/2007;;1;1;;;;;;0;0;0;;0;4,409587;4,575845;4,409587;4,409587;4,409587;4,409587;3,929093;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
39980000;1;01/05/2007;;1;1;88,45562;;;13;;1;0;0;;0;;;4,917496;6,209062;7,434519;9,002074;7,867255;6,808143;6,209062;5,452789;4,917496;13,71276;87,73037;71,2115;65,45653;64,83191;55,81845;37,38681;22,97863;15,8084;10,71782;8,769059;7,649373;6,808143;5,6373;2,652429;0,7732654;0,1623049;8,009876E-02;0,1317443;0,1043398;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39980000;1;01/06/2007;;1;1;3,62401;8,009876E-02;2,313159;30;1;0;0;0;;0;8,009876E-02;0,3865347;1,336225;2,848012;2,463735;2,588765;2,982225;3,050479;2,914736;2,982225;2,652429;2,341769;2,107034;2,222868;1,994269;2,222868;2,281935;2,164567;2,107034;2,050268;1,994269;2,107034;1,884575;1,83088;1,939039;2,222868;2,914736;3,549646;3,549646;3,62401;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39980000;1;01/07/2007;;1;1;11,49843;1,524853;3,935963;13;21;0;0;1;;0;4,830942;5,6373;5,00481;4,00727;3,403208;3,549646;3,259825;2,848012;2,588765;2,914736;3,403208;5,271317;10,08806;8,088165;7,541567;4,745149;3,929093;3,403208;3,050479;1,884575;1,623785;1,884575;2,107034;2,222868;2,341769;1,623785;1,725795;3,189279;4,745149;5,181721;5,919765;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39980000;1;01/08/2007;;1;1;142,8452;;;1;;1;0;0;;0;97,38909;51,84072;43,29563;34,59333;25,27013;19,74363;14,89222;12,3062;9,719263;8,539068;7,222696;6,209062;5,092885;4,575845;4,409587;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39980000;1;01/09/2007;;1;1;;;;;;0;0;0;;0;;;;;;;;;0,316;0,162;0,059;0;0;0,026;0,132;0,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39980000;1;01/04/2008;;1;1;;;;;;0;0;0;;0;;;1,076413;9,182332E-02;5,902978E-02;3,339585E-02;1,524853;15,5;2,652429;0,1466305;;;;;;;;;;;;;;;;;;;;;;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
39980000;1;01/05/2008;;1;1;92,86919;;;19;;0;0;0;;0;;;;;;;;;22,4226;52,12001;65,45653;61,44947;53,81139;43,04087;29,11864;24,68715;27,05946;63,59155;89,54904;76,19057;66,39902;54,38112;42,53358;33,91174;29,11864;26,25672;16,11981;14,74215;12,03393;4,745149;0,9959853;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39980000;1;01/06/2008;;1;1;;;;;;0;0;0;;0;0,3387196;8,009876E-02;;;;;;4,114265E-02;0,2940306;6,704573E-03;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
39980000;1;01/07/2008;;1;1;;;;;;0;0;0;;0;;;;;0,196015;0,4374717;0,7388561;0,5486959;0,6089761;0,4915266;0,3159841;0,1466305;0,2728598;0,4641096;0,5197222;0,3865347;0,2524722;0,1787667;0,3159841;0,3865347;0,8444089;1,476541;2,164567;2,588765;2,848012;3,119497;2,463735;1,674406;1,076413;0,9186497;0,8444089;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39980000;1;01/08/2008;;1;1;;;;;;0;0;0;;0;0,8811423;0,9959853;0,7388561;0,4915266;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39980000;1;01/10/2008;;1;1;;;;;;0;0;0;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
39980000;1;01/01/2009;;1;1;0;0;0;1;1;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
