//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 39850000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
39850000;1;01/01/2007;;1;1;0,9474463;0,1589152;0,3434271;11;21;0;0;1;;0;0,2864345;0,2864345;0,2864345;0,2864345;0,2864345;0,3901612;0,4474925;0,477507;0,5402099;0,749405;0,9474463;0,8656741;0,7123658;0,6064489;0,4474925;0,3628545;0,2628144;0,2401314;0,2183924;0,1976048;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/02/2007;;1;1;23,45367;0,1589152;3,120757;19;1;0;0;0;;0;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;0,1589152;2,247925;4,71567;8,442605;5,53073;4,041577;10,99155;17,63434;13,84591;10,73554;7,020589;9,861387;13,70315;9,617906;6,709596;5,252418;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
39850000;1;01/03/2007;;1;1;30,35132;1,832834;6,21606;11;29;0;0;1;;0;6,107091;7,338044;10,10766;11,90937;9,617906;6,107091;4,372655;2,977957;2,186249;4,288764;30,35132;17,15758;8,216009;5,252418;4,205619;3,415546;3,340703;3,193307;3,048973;2,838237;2,838237;2,838237;3,415546;3,193307;2,838237;2,502484;2,247925;2,005965;1,889747;3,960682;18,93498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39850000;1;01/04/2007;;1;1;30,35132;0,7123658;2,56808;29;12;0;0;0;;0;8,90428;4,628801;3,491149;2,838237;2,838237;2,310388;1,721413;1,406532;1,032597;0,9061364;0,8260626;0,7123658;0,7123658;0,9896009;1,456981;1,308091;1,032597;0,9474463;0,8656741;0,8656741;1,032597;3,340703;3,120757;2,838237;2,838237;2,838237;2,838237;2,838237;27,25896;15,16127;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39850000;1;01/05/2007;;1;1;20,96536;2,56808;5,974627;14;10;0;0;1;;0;12,04324;8,556965;6,709596;5,161116;4,803281;4,372655;3,722514;3,120757;2,838237;2,56808;2,56808;3,120757;4,71567;13,56107;12,86089;7,661938;6,205699;5,53073;4,041577;3,567513;4,457293;6,00921;6,916205;7,020589;5,53073;5,437226;5,437226;6,812541;8,103774;6,505869;5,252418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39850000;1;01/06/2007;;1;1;70,1186;4,041577;13,19313;27;12;0;0;0;;0;5,719933;11,77618;10,73554;8,103774;6,00921;5,719933;5,344455;5,161116;4,71567;4,372655;4,205619;4,041577;4,123224;4,372655;4,372655;5,81563;7,445294;10,10766;9,984177;6,205699;5,719933;6,00921;7,992248;10,73554;9,257933;58,41991;70,1186;47,33505;33,26699;18,60583;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39850000;1;01/07/2007;;1;1;132,3726;8,103774;14,37714;31;6;0;0;1;;0;12,5856;10,73554;10,73554;10,73554;9,377223;8,103774;9,984177;10,73554;13,84591;17,79459;44,26087;19,60121;12,04324;10,73554;10,73554;10,73554;10,4823;9,257933;8,328953;8,328953;8,328953;10,23185;11,38076;10,73554;10,73554;10,73554;22,63624;10,73554;9,739297;8,328953;72,95974;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/08/2007;;1;1;168,5264;8,328953;27,40441;1;29;0;0;1;;0;132,3726;103,688;47,72611;30,35132;30,35132;30,35132;30,35132;29,09572;21,81433;26,95829;25,47838;24,32265;25,47838;28,47724;22,91337;19,60121;18,60583;14,27827;10,73554;24,32265;24,89738;20,44886;16,68684;14,27827;15,16127;12,44898;10,73554;9,984177;8,556965;8,328953;10,73554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39850000;1;01/09/2007;;1;1;16,53126;5,252418;9,711438;5;29;0;0;0;;0;9,861387;9,257933;8,328953;10,73554;16,53126;15,76343;12,86089;10,73554;12,5856;11,64369;10,73554;10,73554;13,41967;12,99956;12,7229;12,1778;11,64369;10,73554;9,739297;8,556965;7,445294;6,812541;6,107091;6,00921;5,81563;5,81563;5,624966;5,437226;5,252418;5,252418;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39850000;1;01/10/2007;;1;1;5,07055;1,613211;3,009627;1;30;0;0;1;;0;5,07055;4,803281;4,372655;4,123224;4,041577;4,041577;3,801149;3,722514;3,880539;4,041577;3,960682;3,801149;3,340703;3,048973;2,838237;2,701607;2,56808;2,437669;2,437669;2,310388;2,310388;2,247925;2,186249;2,125363;2,065268;2,065268;1,947458;1,947458;1,832834;1,613211;1,613211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/11/2007;;1;1;1,832834;1,032597;1,30991;18;28;0;0;1;;0;1,508245;1,456981;1,406532;1,308091;1,212941;1,212941;1,212941;1,212941;1,212941;1,212941;1,212941;1,212941;1,212941;1,212941;1,212941;1,308091;1,406532;1,721413;1,832834;1,721413;1,613211;1,456981;1,308091;1,308091;1,212941;1,166607;1,121103;1,032597;1,032597;1,032597;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39850000;1;01/12/2007;;1;1;2,065268;1,032597;1,480244;13;1;0;0;1;;0;1,032597;1,032597;1,032597;1,032597;1,032597;1,032597;1,032597;1,032597;1,260103;1,613211;1,721413;1,832834;2,065268;2,065268;1,832834;1,613211;1,613211;1,456981;1,406532;1,406532;1,406532;1,406532;1,406532;1,406532;1,613211;1,613211;1,666909;1,721413;1,832834;1,832834;1,832834;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/01/2008;;1;1;2,838237;1,832834;2,153238;30;9;0;0;1;;0;1,947458;1,947458;2,065268;2,065268;2,065268;1,947458;1,947458;1,947458;1,832834;1,832834;1,832834;1,832834;1,947458;1,947458;1,947458;2,065268;2,065268;2,065268;2,065268;2,065268;2,186249;2,247925;2,310388;2,310388;2,310388;2,437669;2,56808;2,56808;2,701607;2,838237;2,838237;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/02/2008;;1;1;45,78588;2,310388;3,907422;27;7;0;0;1;;0;2,838237;2,701607;2,701607;2,56808;2,502484;2,437669;2,310388;2,310388;2,310388;2,437669;2,634455;2,838237;3,120757;2,977957;2,977957;2,977957;2,838237;2,838237;2,838237;2,769534;2,701607;2,701607;2,701607;2,56808;2,56808;2,56808;30,0351;8,103774;5,437226;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
39850000;1;01/03/2008;;1;1;114,0607;2,56808;10,98918;25;10;1;1;1;;0;6,812541;17,95551;10,73554;9,257933;7,445294;5,81563;4,71567;3,722514;2,977957;2,56808;2,701607;2,838237;2,838237;4,372655;4,372655;3,567513;3,120757;2,56808;6,607372;20,27801;30,35132;24,89738;19,26677;15,76343;33,59867;34,94078;14,56989;11,51188;10,73554;10,73554;9,021461;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/04/2008;;1;1;64,1444;4,041577;12,27916;7;28;0;0;1;;0;26,06565;15,461;35,62105;25,47838;15,91565;10,73554;41,65038;15,91565;10,73554;9,861387;8,103774;7,553259;10,73554;10,73554;10,73554;17,79459;7,661938;7,12569;6,607372;6,205699;10,73554;7,992248;8,90428;7,992248;6,505869;5,161116;4,288764;4,041577;6,709596;5,344455;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39850000;1;01/05/2008;;1;1;310,4286;4,041577;27,13048;17;5;0;0;1;;0;4,372655;5,53073;4,457293;4,205619;4,041577;6,405088;5,719933;5,437226;5,161116;37,69866;30,35132;30,35132;30,35132;21,54353;17,31584;12,31305;177,8374;81,79919;52,94662;64,1444;55,86246;30,35132;30,35132;20,79253;16,68684;12,04324;11,51188;17,47475;16,37635;15,16127;12,44898;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/06/2008;;1;1;48,90832;10,73554;15,89978;5;1;0;0;1;;0;10,73554;10,73554;10,73554;19,10054;39,11431;30,35132;28,17033;22,08672;18,1171;13,70315;17,63434;14,56989;10,73554;10,73554;12,86089;12,1778;10,99155;10,73554;10,73554;30,35132;10,73554;10,73554;10,73554;10,73554;16,37635;25,47838;15,61188;10,73554;10,73554;10,73554;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39850000;1;01/07/2008;;1;1;171,3664;10,73554;29,8431;18;1;0;0;1;;0;10,73554;13,56107;17,63434;17;19,43366;30,35132;23,19207;23,47235;19,76942;19,93829;38,40343;30,35132;42,76007;19,93829;16,68684;24,32265;50,50564;136,8286;77,81216;36,65297;30,35132;30,35132;24,60923;23,47235;21,54353;16,22211;24,32265;29,4073;17,95551;19,43366;18,1171;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/08/2008;;1;1;24,32265;6,812541;12,49709;17;31;0;0;1;;0;14,71672;12,5856;11,77618;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;23,75421;20,96536;19,10054;17,15758;16,37635;16,53126;14,56989;12,1778;10,73554;10,73554;10,73554;10,73554;9,739297;8,328953;7,12569;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/09/2008;;1;1;10,73554;3,415546;6,818583;4;30;0;0;1;;0;6,505869;7,881433;9,257933;10,73554;10,73554;10,73554;10,73554;10,73554;10,73554;10,10766;9,257933;8,103774;7,553259;6,916205;6,607372;6,205699;6,205699;6,00921;5,719933;5,344455;4,71567;4,123224;3,880539;3,801149;3,722514;3,722514;3,722514;3,567513;3,567513;3,644635;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39850000;1;01/10/2008;;1;1;4,041577;2,701607;3,437766;5;31;0;0;1;;0;3,644635;3,340703;3,266623;3,644635;4,041577;4,041577;3,880539;3,880539;3,801149;3,722514;3,722514;3,880539;3,880539;3,722514;3,722514;3,567513;3,567513;3,415546;3,415546;3,415546;3,266623;3,266623;3,120757;3,120757;3,048973;2,977957;2,977957;2,838237;2,838237;2,838237;2,701607;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/11/2008;;1;1;2,56808;1,613211;1,932547;1;20;0;0;1;;0;2,56808;2,373637;2,310388;2,310388;2,310388;2,247925;2,186249;2,186249;2,065268;2,065268;2,005965;1,947458;1,947458;1,889747;1,832834;1,832834;1,832834;1,721413;1,721413;1,613211;1,613211;1,613211;1,613211;1,613211;1,613211;1,832834;1,832834;1,832834;1,721413;1,721413;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39850000;1;01/01/2009;;1;1;6,9162;2,7016;3,2293;30;4;1;1;1;;0;2,8382;2,8382;2,8382;2,7016;2,7016;2,7016;2,7016;2,8382;2,8382;2,8382;2,978;2,978;2,978;2,978;2,978;3,1208;3,1208;3,1208;3,1208;3,1208;3,1208;3,1208;3,1208;3,1208;3,1208;3,1208;3,1208;3,1208;3,4911;6,9162;6,4051;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/02/2009;;1;1;10,7355;3,7225;5,4603;23;9;1;1;1;;0;6,2057;5,7199;5,3445;5,0706;4,8916;4,6288;4,3727;4,1232;3,7225;3,7225;3,7225;3,7225;3,8805;3,8805;3,8805;4,0416;4,0416;4,2056;4,3727;4,8916;6,305;8,216;10,7355;10,7355;9,0215;7,0206;6,2057;6,2057;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
39850000;1;01/03/2009;;1;1;10,7355;3,4155;4,8642;4;24;1;1;1;;0;6,5059;7,4453;8,1038;10,7355;8,672;7,338;6,0092;5,4372;5,2524;5,0706;4,7157;4,7157;4,3727;4,3727;4,2056;4,2056;4,0416;3,9607;3,8805;3,7225;3,6446;3,5675;3,4911;3,4155;3,4155;3,4155;3,4155;3,4155;3,4155;3,4155;3,4155;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/04/2009;;1;1;10,7355;3,4155;5,7349;22;1;1;1;1;;0;3,4155;3,4155;7,6619;4,1232;3,8805;3,7225;3,5675;3,5675;3,5675;3,5675;3,5675;3,5675;4,2056;4,2056;5,1611;6,6074;6,2057;6,2057;6,2057;6,2057;8,329;10,7355;10,7355;10,7355;8,216;6,9162;6,2057;6,1071;5,8156;5,625;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
39850000;1;01/05/2009;;1;1;61,8531;5,4372;23,4979;28;1;1;1;1;;0;5,4372;11,7762;18,2793;10,4823;9,0215;10,7355;9,1393;7,4453;6,5059;6,2057;6,2057;17,3158;10,7355;25,4984;20,4489;14,5699;10,7355;10,7355;14,2783;34,6726;56,0086;37,7887;27,4251;18,935;46,6132;40,5575;49,9145;61,8531;31,471;58,4808;39,1619;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/06/2009;;1;1;;;;;;0;0;0;;0;27,6213;23,2717;20,1078;16,2221;12,8609;10,7355;10,7355;18,1171;27,8182;;42,9333;37,336;35,7713;34,2375;32,3108;30,6414;28,8121;27,6213;0;0;0;0;0;0;9,6179;8,557;0;0;0;0;;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;4;4;4;4;4;4;1;1;4;4;4;4;0;
39850000;1;01/07/2009;;1;1;54,9256;0;5,1023;3;1;1;4;1;;0;0;44,3886;54,9256;0;0;0;0;0;0;0;10,7355;10,2318;9,9842;9,7393;9,3772;8,7878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;4;4;4;4;4;4;4;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
39850000;1;01/08/2009;;1;1;32,3108;0;3,9753;7;6;1;4;1;;0;10,7355;10,1077;9,4972;8,7878;8,329;0;32,3108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,7229;11,1206;10,4823;9,1393;1;1;1;1;1;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;
39850000;1;01/09/2009;;1;1;8,329;2,1862;4,1454;1;30;1;1;1;;0;8,329;7,7713;7,1257;6,6074;6,1071;5,5307;5,1611;4,7157;4,0416;3,8805;3,8805;4,0416;4,2056;4,2056;4,0416;3,8805;3,6446;3,4155;3,3407;3,2666;3,1208;3,1208;2,978;2,9077;2,8382;2,7016;2,5681;2,4377;2,3104;2,1862;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
39850000;1;01/10/2009;;1;1;2,0653;1,3081;1,6793;1;30;1;1;1;;0;2,0653;2,0653;2,0653;2,0653;2,006;1,9475;1,9475;1,9475;1,8328;1,8328;1,8328;1,8328;1,8328;1,7214;1,7214;1,6669;1,6132;1,6132;1,6132;1,5082;1,5082;1,4065;1,4065;1,4065;1,4065;1,4065;1,4065;1,4065;1,3569;1,3081;1,3081;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39850000;1;01/11/2009;;1;1;1,7214;1,3081;1,4148;28;1;;;1;;0;1,3081;1,3081;1,3081;1,3081;1,3081;1,3081;1,3081;1,3081;1,3081;1,3081;1,3081;1,4065;1,3081;1,3081;1,3081;1,3081;1,3081;1,3081;1,4065;1,4065;1,4065;1,5082;1,5082;1,5603;1,6132;1,6132;1,6132;1,7214;1,7214;1,7214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
