//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 49660000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
49660000;1;01/01/1977;;1;1;4305,293;1779,21;3657,204;18;21;1;1;1;;0;4009,073;4088,858;4102,229;3459,35;4062,179;4102,229;3838,789;3995,848;4048,871;4169,395;4035,584;4169,395;4009,073;4062,179;3943,16;3982,645;4009,073;4305,293;3890,807;2354,279;1779,21;2391,212;3385,732;3397,949;3361,362;3044,034;2942,557;2714,5;4291,609;4209,945;3216,908;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49660000;1;01/02/1977;;1;1;4499,052;1963,617;3448,698;18;28;1;1;1;;0;2608,087;2262,971;2190,986;2244,886;2067,298;2400,482;2993,121;3710,21;4102,229;4277,946;4209,945;4009,073;4142,465;4182,891;4237,083;4169,395;4457,189;4499,052;4318,998;3838,789;3825,837;3877,771;2993,121;3023,627;3787,106;3484,058;2685,307;1963,617;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
49660000;1;01/03/1977;;1;1;1738,335;1285,725;1578,463;26;15;1;1;1;;0;1625,949;1610,144;1673,74;1657,747;1657,747;1625,949;1417,918;1448,005;1610,144;1641,817;1689,796;1722,093;1657,747;1410,436;1285,725;1586,554;1657,747;1641,817;1625,949;1524,341;1432,929;1539,8;1633,875;1563,106;1673,74;1738,335;1641,817;1485,974;1410,436;1516,636;1524,341;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49660000;1;01/04/1977;;1;1;2354,279;1158,841;1622,406;22;10;1;1;1;;0;1455,567;1501,273;1493,615;1440,459;1329,205;1501,273;1508,947;1448,005;1278,536;1158,841;1365,885;1524,341;1508,947;1508,947;1463,144;1470,738;1440,459;1470,738;1455,567;1730,206;2281,115;2354,279;2226,86;1887,285;1803,92;1887,285;1887,285;1837,082;1746,479;1705,913;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49660000;1;01/05/1977;;1;1;2419,065;1470,738;1868,332;12;2;1;1;1;;0;1602,265;1470,738;1618,039;1681,76;1787,431;1904,141;1878,879;1878,879;2217,869;2076,036;2409,766;2419,065;2345,082;2199,932;1989,333;1705,913;1539,8;1563,106;1594,401;1762,813;1657,747;1563,106;1493,615;1641,817;1820,47;1955,074;2173,137;2208,893;1895,705;1787,431;2076,036;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49660000;1;01/06/1977;;1;1;2015,186;1249,943;1579,196;6;26;1;1;1;;0;1878,879;1946,548;1820,47;1762,813;1870,489;2015,186;1754,639;1722,093;1697,847;1610,144;1594,401;1586,554;1501,273;1380,671;1501,273;1586,554;1673,74;1618,039;1524,341;1351,164;1448,005;1547,552;1578,722;1493,615;1314,646;1249,943;1257,067;1292,931;1264,207;1532,063;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49660000;1;01/07/1977;;1;1;1887,285;1329,205;1533,42;10;18;1;1;1;;0;1578,722;1618,039;1555,321;1365,885;1402,971;1524,341;1455,567;1555,321;1828,769;1887,285;1665,736;1697,847;1681,76;1625,949;1618,039;1532,063;1470,738;1329,205;1351,164;1373,27;1516,636;1578,722;1463,144;1395,521;1463,144;1485,974;1516,636;1516,636;1432,929;1532,063;1516,636;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49660000;1;01/08/1977;;1;1;1501,273;1138,217;1316,792;19;29;1;1;1;;0;1314,646;1285,725;1402,971;1329,205;1373,27;1402,971;1365,885;1221,614;1214,572;1207,548;1300,153;1343,828;1278,536;1336,508;1278,536;1343,828;1365,885;1463,144;1501,273;1485,974;1343,828;1214,572;1186,574;1264,207;1373,27;1358,517;1373,27;1278,536;1138,217;1158,841;1314,646;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49660000;1;01/09/1977;;1;1;1501,273;1158,841;1338,343;25;20;1;1;1;;0;1373,27;1351,164;1388,088;1343,828;1278,536;1300,153;1321,917;1300,153;1285,725;1410,436;1365,885;1165,749;1200,54;1380,671;1395,521;1395,521;1395,521;1329,205;1165,749;1158,841;1358,517;1285,725;1432,929;1455,567;1501,273;1292,931;1292,931;1388,088;1410,436;1425,415;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49660000;1;01/10/1977;;1;1;2208,893;1151,949;1557,88;28;3;1;1;1;;0;1402,971;1329,205;1151,949;1200,54;1410,436;1448,005;1463,144;1440,459;1365,885;1207,548;1151,949;1300,153;1307,392;1470,738;1448,005;1380,671;1380,671;1432,929;1380,671;1463,144;1555,321;1665,736;1754,639;1795,668;1887,285;2076,036;2173,137;2208,893;2146,476;2032,496;1862,115;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
