//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 49370000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
49370000;1;01/01/1977;;1;1;4372,782;;;29;;1;0;0;;0;;;;;;;;;;;;4000,615;3809,431;3916,349;3880,531;3928,327;3904,39;4322,124;2807,57;1839,058;1706,573;3509,529;3364,555;3331,569;3126,734;2990,628;2689;3397,717;4372,782;3809,431;2563,667;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49370000;1;01/02/1977;;1;1;4271,785;1623,696;3324,566;18;28;1;1;1;;0;2368,025;2198,233;2268,891;2163,357;2313,668;2554,16;3520,818;3880,531;4000,615;4049,204;3904,39;3892,451;3892,451;4147,333;4049,204;4196,875;4110,386;4271,785;3715,736;3532,126;3844,892;3201,382;2698,775;3611,836;3880,531;2918,695;2277,809;1623,696;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
49370000;1;01/03/1977;;1;1;1807,403;1388,395;1660,702;25;28;1;1;1;;0;1729,564;1752,721;1729,564;1737,264;1744,983;1638,599;1450,594;1714,218;1744,983;1744,983;1752,721;1752,721;1616,273;1429,697;1653,575;1706,573;1714,218;1676,178;1698,947;1631,139;1521,438;1676,178;1668,625;1737,264;1807,403;1744,983;1550,287;1388,395;1579,431;1601,481;1586,762;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49370000;1;01/04/1977;;1;1;2432,306;1229,713;1654,602;21;9;1;1;1;;0;1579,431;1594,112;1521,438;1341,036;1557,546;1564,822;1564,822;1450,594;1229,713;1395,233;1616,273;1586,762;1564,822;1579,431;1543,047;1535,826;1436,645;1347,747;1638,599;2103,049;2432,306;2163,357;1976,918;1823,193;1807,403;1862,995;1791,687;1729,564;1661,091;1638,599;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49370000;1;01/05/1977;;1;1;2349,83;1457,596;1766,512;10;22;1;1;1;;0;1550,287;1631,139;1691,339;1737,264;1871,011;1935,811;1847,018;1903,262;2137,397;2349,83;2313,668;2313,668;2189,485;1985,196;1729,564;1608,868;1616,273;1594,112;1608,868;1557,546;1543,047;1457,596;1464,617;1623,696;1601,481;1668,625;1691,339;1653,575;1653,575;1638,599;1594,112;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49370000;1;01/06/1977;;1;1;1616,273;1268,407;1489,908;1;27;1;1;1;;0;1616,273;1594,112;1572,117;1564,822;1550,287;1457,596;1535,826;1564,822;1557,546;1422,768;1521,438;1457,596;1281,45;1492,881;1550,287;1586,762;1572,117;1528,623;1422,768;1301,149;1601,481;1557,546;1528,623;1457,596;1281,45;1307,752;1268,407;1492,881;1550,287;1499,993;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49370000;1;01/07/1977;;1;1;1579,431;1210,608;1436,887;9;25;1;1;1;;0;1550,287;1521,438;1408,964;1274,92;1464,617;1499,993;1514,271;1507,123;1579,431;1528,623;1381,575;1528,623;1550,287;1535,826;1492,881;1415,857;1374,773;1236,117;1395,233;1471,655;1457,596;1408,964;1374,773;1327,668;1210,608;1429,697;1443,61;1443,61;1415,857;1457,596;1341,036;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49370000;1;01/08/1977;;1;1;1499,993;1123,59;1357,885;18;22;1;1;1;;0;1160,454;1402,089;1402,089;1395,233;1388,395;1395,233;1301,149;1172,885;1367,989;1422,768;1415,857;1429,697;1443,61;1334,343;1166,66;1354,476;1457,596;1499,993;1450,594;1443,61;1321,011;1123,59;1341,036;1402,089;1415,857;1415,857;1429,697;1287,998;1148,094;1374,773;1429,697;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49370000;1;01/09/1977;;1;1;1616,273;1123,59;1401,188;24;5;1;1;1;;0;1450,594;1478,712;1450,594;1334,343;1123,59;1388,395;1464,617;1216,958;1457,596;1464,617;1341,036;1135,806;1408,964;1471,655;1464,617;1471,655;1436,645;1314,372;1148,094;1381,575;1436,645;1471,655;1514,271;1616,273;1429,697;1261,913;1471,655;1471,655;1478,712;1478,712;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49370000;1;01/10/1977;;1;1;2172,047;1148,094;1608,821;26;10;1;1;1;;0;1457,596;1321,011;1166,66;1450,594;1521,438;1543,047;1507,123;1485,787;1341,036;1148,094;1367,989;1395,233;1395,233;1550,287;1521,438;1443,61;1464,617;1450,594;1450,594;1638,599;1653,575;1752,721;1807,403;1854,997;1993,492;2172,047;2163,357;2163,357;2043,663;1903,262;1744,983;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
